report_date;_order_id;Zamówienie;Data zamówienia;Upgrade z zamówienia;Upgrade na zamówienie;_offer_id;offer_upgrade_from;offer_upgrade_from_from;Imię;Nazwisko;Email;Typ oferty;Numer rozliczeniowy;Nazwa oferty;Okres;Data aktywacji abonamentu;Data uruchomienia abonamentu;Planowana data zakończenia abonamentu;Data zakończenia abonamentu;Data wypowiedzenia abonamentu;Status zamówienia;Cena oferty;employer;deduct_pension;deduct_other;deduct_other2;zfss;personal;special_employer;special_motivizer;payu;subscription_points;deduct_b2b;Dostawca;Nazwa_firmy;Galaz_dochodowa;Upgrade_ta_sama_oferta;Po_Upgrade_ta_sama_oferta;Upgrade_ta_sama_konfigurowalna;Po_Upgrade_ta_sama_konfigurowalna;Upgrade_rozne_oferty;Po_Upgrade_rozne_oferty;Przystąpienia_uruchomione_w_tym_miesiącu;Przystąpienia_możliwe_w_tym_miesiącu;Przystąpienia_do_uruchomienia_kolejnym_miesiącu;Przystąpienia_możliwe_do_uruchomienia_w_kolejnym_miesiącu;Zakończone_w_poprzednim_miesiącu;Zakończone_na_koniec_bieżącego_miesiąca;userdataemployee_id
2022-10-06;1161170;470000348;2022-03-31;;;38817;;;Iwona;Kowalski;iwona.Xxxxler@test.com;child;07449256;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;77978
2022-10-06;1161172;470000349;2022-03-31;;;38817;;;Anna;Kowalski;anna.Xxxxczak@test.com;child;06549294;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78980
2022-10-06;1161174;470000350;2022-03-31;;470008070;38817;;;Ewa;Kowalski;ewa.Xxxxrzejewska@test.com;child;04949566;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-05-01;2022-03-01;2022-05-31;2022-06-01;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;1;0;0;0;0;0;0;0;0;79724
2022-10-06;1161176;470000351;2022-03-31;;;38817;;;Anna;Kowalski;anna.Xxxxar@test.com;child;06450539;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79584
2022-10-06;1161178;470000352;2022-03-31;;;38817;;;Olga;Kowalski;olga.Xxxxaszewska@test.com;child;09950860;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79607
2022-10-06;1161180;470000353;2022-03-31;;;38817;;;Filip;Kowalski;filip.Xxxxulski@test.com;child;04651882;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79213
2022-10-06;1161182;470000354;2022-03-31;;;38817;;;Julita;Kowalski;julita.Xxxxinska@test.com;child;08151954;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78619
2022-10-06;1161184;470000355;2022-03-31;;;38817;;;Ewelina;Kowalski;ewelina.Xxxxczak@test.com;child;03152058;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78208
2022-10-06;1161186;470000356;2022-03-31;;;38817;;;Sylwia;Kowalski;sylwia.Xxxxdratiuk@test.com;child;01152251;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78396
2022-10-06;1161188;470000357;2022-03-31;;;38817;;;Barbara;Kowalski;barbara.Xxxxierkiewicz@test.com;child;06253543;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78470
2022-10-06;1161190;470000358;2022-03-31;;;38817;;;Andrzej;Kowalski;andrzej.Xxxxasiewicz@test.com;child;09754085;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78330
2022-10-06;1161192;470000359;2022-03-31;;;38817;;;Kasia;Kowalski;katarzyna.Xxxxsielska@test.com;child;07654664;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77805
2022-10-06;1161194;470000360;2022-03-31;;;38817;;;Małgorzata;Kowalski;malgorzata.Xxxxczuk@test.com;child;06155354;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79673
2022-10-06;1161196;470000361;2022-03-31;;;38817;;;Joanna;Kowalski;joanna.Xxxxul@test.com;child;07256151;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79585
2022-10-06;1161198;470000362;2022-03-31;;;38817;;;Agnieszka;Kowalski;agnieszka.Xxxxpowska@test.com;child;01256674;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78313
2022-10-06;1161200;470000363;2022-03-31;;;38817;;;Monika;Kowalski;monika.Xxxxwinska@test.com;child;01757165;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79616
2022-10-06;1161202;470000364;2022-03-31;;;38817;;;Magdalena;Kowalski;magdalena.Xxxxyt@test.com;child;07358296;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79521
2022-10-06;1161204;470000365;2022-03-31;;;38817;;;Maja;Kowalski;maja.Xxxxsyasz@test.com;child;03658380;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78787
2022-10-06;1161206;470000366;2022-03-31;;;38817;;;Łukasz;Kowalski;lukasz.Xxxxadzki@test.com;child;04858640;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-07-01;2022-03-01;2022-07-31;2022-08-01;2022-07-19;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79870
2022-10-06;1161208;470000367;2022-03-31;;;38817;;;Tomasz;Kowalski;tomasz.Xxxxbowski@test.com;child;08559066;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78110
2022-10-06;1161212;470000368;2022-03-31;;;38817;;;Monika;Kowalski;monika.Xxxxaczynska@test.com;child;0559594;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78854
2022-10-06;1161214;470000369;2022-03-31;;;38817;;;Jolanta;Kowalski;jolanta.Xxxxzynska@test.com;child;09362155;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79823
2022-10-06;1161216;470000370;2022-03-31;;;38817;;;Agnieszka;Kowalski;agnieszka.Xxxxslowska@test.com;child;08563315;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79899
2022-10-06;1161218;470000371;2022-03-31;;;38817;;;Hanna;Kowalski;hanna.Xxxxgorska@test.com;child;07466016;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79103
2022-10-06;1161220;470000372;2022-03-31;;;38817;;;Katarzyna;Kowalski;katarzyna.Xxxxawska@test.com;child;07966832;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79916
2022-10-06;1161222;470000373;2022-03-31;;;38817;;;Monika;Kowalski;monika.Xxxxisiewicz@test.com;child;06768709;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78279
2022-10-06;1161224;470000374;2022-03-31;;;38817;;;Lidia;Kowalski;lidia.Xxxxlak@test.com;child;04069431;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79370
2022-10-06;1161228;470000375;2022-03-31;;;38817;;;Adriana;Kowalski;adrianna.Xxxxala@test.com;child;04770225;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;77626
2022-10-06;1161230;470000376;2022-03-31;;;38817;;;Grażyna;Kowalski;grazyna.Xxxx@test.com;child;04970858;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79695
2022-10-06;1161232;470000377;2022-03-31;;;38817;;;Iwona;Kowalski;iwona.Xxxxawa@test.com;child;0771116;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78557
2022-10-06;1161234;470000378;2022-03-31;;;38817;;;Agnieszka;Kowalski;agnieszka.Xxxxasek@test.com;child;08571663;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78735
2022-10-06;1161236;470000379;2022-03-31;;;38817;;;Sandra;Kowalski;sandra.Xxxxadzka@test.com;child;05871948;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79867
2022-10-06;1161238;470000380;2022-03-31;;;38817;;;Kamila;Kowalski;kamila.Xxxxnalczyk@test.com;child;01474297;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78006
2022-10-06;1161240;470000381;2022-03-31;;;38817;;;Joanna;Kowalski;joanna.Xxxxnarowicz@test.com;child;03674592;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78158
2022-10-06;1161242;470000382;2022-03-31;;;38817;;;Marcin;Kowalski;marcin.Xxxxtewicz@test.com;child;05676156;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79597
2022-10-06;1161244;470000383;2022-03-31;;;38817;;;Iwona;Kowalski;iwona.Xxxxek@test.com;child;09076381;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79162
2022-10-06;1161246;470000384;2022-03-31;;;38817;;;Kinga;Kowalski;kinga.Xxxxanowska@test.com;child;05377562;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78317
2022-10-06;1161248;470000385;2022-03-31;;;38817;;;Anna;Kowalski;anna.Xxxxcholewicz@test.com;child;01677825;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-07-01;2022-03-01;2022-07-31;2022-08-01;2022-07-19;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78122
2022-10-06;1161250;470000386;2022-03-31;;;38817;;;Dariusz;Kowalski;dariusz.Xxxxlodecki@test.com;child;01077846;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;77783
2022-10-06;1161252;470000387;2022-03-31;;470006151;38817;;;Sylwia;Kowalski;sylwia.Xxxxnatowska@test.com;child;09078452;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-04-01;2022-03-01;2022-04-30;2022-05-01;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;1;0;0;0;0;0;0;0;0;78425
2022-10-06;1161254;470000388;2022-03-31;;;38817;;;Jadwiga;Kowalski;jadwiga.Xxxxicka@test.com;child;07280242;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-05-01;2022-03-01;2022-05-31;2022-06-01;2022-05-23;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78209
2022-10-06;1161256;470000389;2022-03-31;;470006134;38817;;;Hikmet;Kowalski;hikmet.Xxxxanber@test.com;child;08581704;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-04-01;2022-03-01;2022-04-30;2022-05-01;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;1;0;0;0;0;0;0;0;0;77574
2022-10-06;1161258;470000390;2022-03-31;;;38817;;;Krzysztof;Kowalski;krzysztof.Xxxxtrzak@test.com;child;04682086;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79072
2022-10-06;1161260;470000391;2022-03-31;;;38817;;;Maria;Kowalski;maria.Xxxxab@test.com;child;0083027;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78083
2022-10-06;1161262;470000392;2022-03-31;;;38817;;;Dominika;Kowalski;dominika.Xxxxlewska@test.com;child;02183582;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78561
2022-10-06;1161264;470000393;2022-03-31;;;38817;;;Dariusz;Kowalski;dariusz.Xxxxzewski@test.com;child;09983972;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78952
2022-10-06;1161268;470000394;2022-03-31;;;38817;;;Sylwia Lily;Kowalski;sylwia.Xxxxarska@test.com;child;04284050;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79641
2022-10-06;1161270;470000395;2022-03-31;;;38817;;;Izabela;Kowalski;izabela.Xxxxter-vincent@test.com;child;0084238;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77616
2022-10-06;1161272;470000396;2022-03-31;;;38817;;;Beata;Kowalski;beata.Xxxxkowska@test.com;child;05784926;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-08-01;2022-03-01;2022-08-31;2022-09-01;2022-08-19;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78613
2022-10-06;1161274;470000397;2022-03-31;;;38817;;;Dorota;Kowalski;dorota.Xxxxek@test.com;child;03485200;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78652
2022-10-06;1161276;470000398;2022-03-31;;;38817;;;Beata;Kowalski;beata.Xxxxina@test.com;child;07387701;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78642
2022-10-06;1161278;470000399;2022-03-31;;;38817;;;Iwona;Kowalski;iwona.Xxxxtowicz@test.com;child;08788189;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79802
2022-10-06;1161280;470000400;2022-03-31;;;38817;;;Katarzyna;Kowalski;katarzyna.Xxxxcysiak@test.com;child;04789569;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78740
2022-10-06;1161282;470000401;2022-03-31;;;38817;;;Rafal;Kowalski;rafal.Xxxxlik@test.com;child;09389709;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-05-01;2022-03-01;2022-05-31;2022-06-01;2022-05-23;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78039
2022-10-06;1161284;470000402;2022-03-31;;;38817;;;Iwona;Kowalski;iwona.Xxxxpisz@test.com;child;0590009;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-09-01;2022-03-01;2022-09-30;2022-10-01;2022-09-14;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;1;0;78497
2022-10-06;1161286;470000403;2022-03-31;;;38817;;;Rafał;Kowalski;rafal.Xxxxrnocki@test.com;child;08490789;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;77831
2022-10-06;1161288;470000404;2022-03-31;;;38817;;;Olga;Kowalski;olga.Xxxxrowska@test.com;child;07991075;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;77866
2022-10-06;1161290;470000405;2022-03-31;;;38817;;;Anna;Kowalski;anna.Xxxxniak@test.com;child;06291138;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79790
2022-10-06;1161292;470000406;2022-03-31;;;38817;;;Mariola;Kowalski;mariola.Xxxxk@test.com;child;0494452;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78732
2022-10-06;1161294;470000407;2022-03-31;;;38817;;;Marek;Kowalski;marek.Xxxxielarski@test.com;child;02494538;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79122
2022-10-06;1161296;470000408;2022-03-31;;;38817;;;Artur;Kowalski;artur.Xxxxan@test.com;child;09694755;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79746
2022-10-06;1161298;470000409;2022-03-31;;;38817;;;Wioleta;Kowalski;wioleta.Xxxxjnacka@test.com;child;07496246;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-07-01;2022-03-01;2022-06-30;2022-07-13;2022-07-05;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79223
